time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/03/25/14:16:43.923652,210,1648185403,923030294,map,691.40045747,111.920088355,0.0,0.0,-0.0,-0.996479249269,-0.0838397625045
2022/03/25/14:16:44.023637,211,1648185404,23035745,map,690.879025998,112.031076145,0.0,0.0,-0.0,-0.998540631827,-0.0540056162786
2022/03/25/14:16:44.123480,212,1648185404,122947753,map,690.879025998,112.031076145,0.0,0.0,-0.0,-0.998540631827,-0.0540056162786
2022/03/25/14:16:44.223741,213,1648185404,223165399,map,690.295729773,112.09766882,0.0,0.0,-0.0,-0.996267612507,-0.0863182730976
2022/03/25/14:16:44.323839,214,1648185404,323260628,map,690.295729773,112.09766882,0.0,0.0,-0.0,-0.996267612507,-0.0863182730976
2022/03/25/14:16:44.423814,215,1648185404,423236643,map,690.295729773,112.09766882,0.0,0.0,-0.0,-0.996267612507,-0.0863182730976
2022/03/25/14:16:44.523749,216,1648185404,523239577,map,689.71243355,112.164261494,0.0,0.0,-0.0,-0.997895997246,-0.0648350112307
2022/03/25/14:16:44.623753,217,1648185404,623238790,map,689.71243355,112.164261494,0.0,0.0,-0.0,-0.997895997246,-0.0648350112307
2022/03/25/14:16:44.723810,218,1648185404,723239883,map,689.173326433,112.286348065,0.0,0.0,-0.0,-0.981779129718,-0.190025631033
2022/03/25/14:16:44.823796,219,1648185404,823249277,map,689.173326433,112.286348065,0.0,0.0,-0.0,-0.981779129718,-0.190025631033
2022/03/25/14:16:44.923790,220,1648185404,923235577,map,689.173326433,112.286348065,0.0,0.0,-0.0,-0.981779129718,-0.190025631033
2022/03/25/14:16:45.023821,221,1648185405,23259068,map,688.581192388,112.364039518,0.0,0.0,-0.0,-0.996765462072,-0.0803655001855
2022/03/25/14:16:45.123893,222,1648185405,123261879,map,688.581192388,112.364039518,0.0,0.0,-0.0,-0.996765462072,-0.0803655001855
2022/03/25/14:16:45.223734,223,1648185405,223188137,map,688.006733986,112.452829751,0.0,0.0,-0.0,-0.99615291219,-0.0876320462755
2022/03/25/14:16:45.323781,224,1648185405,323227276,map,688.006733986,112.452829751,0.0,0.0,-0.0,-0.99615291219,-0.0876320462755
2022/03/25/14:16:45.423585,225,1648185405,423028430,map,688.006733986,112.452829751,0.0,0.0,-0.0,-0.99615291219,-0.0876320462755
2022/03/25/14:16:45.523578,226,1648185405,523029252,map,687.432275584,112.541619984,0.0,0.0,-0.0,-0.996821297055,-0.0796699550464
2022/03/25/14:16:45.623505,227,1648185405,622946725,map,687.432275584,112.541619984,0.0,0.0,-0.0,-0.996821297055,-0.0796699550464
2022/03/25/14:16:45.723716,228,1648185405,723241263,map,686.857817181,112.663706554,0.0,0.0,-0.0,-0.994392820055,-0.105749323511
2022/03/25/14:16:45.823800,229,1648185405,823240099,map,686.857817181,112.663706554,0.0,0.0,-0.0,-0.994392820055,-0.105749323511
2022/03/25/14:16:45.923860,230,1648185405,923253829,map,686.857817181,112.663706554,0.0,0.0,-0.0,-0.994392820055,-0.105749323511
2022/03/25/14:16:46.023926,231,1648185406,23267278,map,686.265683136,112.774694344,0.0,0.0,-0.0,-0.997313965901,-0.0732451596944
2022/03/25/14:16:46.123972,232,1648185406,123271845,map,686.265683136,112.774694344,0.0,0.0,-0.0,-0.997313965901,-0.0732451596944
2022/03/25/14:16:46.223991,233,1648185406,223291376,map,685.655873447,112.863484577,0.0,0.0,-0.0,-0.99659659209,-0.082433201049
2022/03/25/14:16:46.323996,234,1648185406,323301215,map,685.655873447,112.863484577,0.0,0.0,-0.0,-0.99659659209,-0.082433201049
2022/03/25/14:16:46.423629,235,1648185406,423186428,map,685.655873447,112.863484577,0.0,0.0,-0.0,-0.99659659209,-0.082433201049
2022/03/25/14:16:46.523904,236,1648185406,523287019,map,685.054901579,112.95227481,0.0,0.0,-0.0,-0.996643397691,-0.0818653641003
2022/03/25/14:16:46.623641,237,1648185406,623027312,map,685.054901579,112.95227481,0.0,0.0,-0.0,-0.996643397691,-0.0818653641003
2022/03/25/14:16:46.723850,238,1648185406,723258625,map,684.445091891,113.029966264,0.0,0.0,-0.0,-0.997649247024,-0.0685272202301
2022/03/25/14:16:46.823838,239,1648185406,823252049,map,684.445091891,113.029966264,0.0,0.0,-0.0,-0.997649247024,-0.0685272202301
2022/03/25/14:16:46.923800,240,1648185406,923207187,map,684.445091891,113.029966264,0.0,0.0,-0.0,-0.997649247024,-0.0685272202301
2022/03/25/14:16:47.023662,241,1648185407,23071717,map,683.844120024,113.140954055,0.0,0.0,-0.0,-0.995805270924,-0.0914978819467
2022/03/25/14:16:47.123569,242,1648185407,123026871,map,683.844120024,113.140954055,0.0,0.0,-0.0,-0.995805270924,-0.0914978819467
2022/03/25/14:16:47.223666,243,1648185407,223051068,map,683.234310335,113.240843066,0.0,0.0,-0.0,-0.997095305133,-0.0761639841561
2022/03/25/14:16:47.323570,244,1648185407,322970273,map,683.234310335,113.240843066,0.0,0.0,-0.0,-0.997095305133,-0.0761639841561
2022/03/25/14:16:47.423606,245,1648185407,423057308,map,683.234310335,113.240843066,0.0,0.0,-0.0,-0.997095305133,-0.0761639841561
2022/03/25/14:16:47.523752,246,1648185407,523302693,map,682.633338468,113.329633299,0.0,0.0,-0.0,-0.996445616462,-0.0842385507587
2022/03/25/14:16:47.623640,247,1648185407,623036880,map,682.633338468,113.329633299,0.0,0.0,-0.0,-0.996445616462,-0.0842385507587
2022/03/25/14:16:47.723867,248,1648185407,723262549,map,682.050042244,113.451719869,0.0,0.0,-0.0,-0.996453705534,-0.0841428115013
2022/03/25/14:16:47.823879,249,1648185407,823270559,map,682.050042244,113.451719869,0.0,0.0,-0.0,-0.996453705534,-0.0841428115013
2022/03/25/14:16:47.923805,250,1648185407,923210750,map,682.050042244,113.451719869,0.0,0.0,-0.0,-0.996453705534,-0.0841428115013
2022/03/25/14:16:48.023906,251,1648185408,23234438,map,681.422556912,113.551608881,0.0,0.0,-0.0,-0.997604182386,-0.0691801654113
2022/03/25/14:16:48.123943,252,1648185408,123257621,map,681.422556912,113.551608881,0.0,0.0,-0.0,-0.997604182386,-0.0691801654113
2022/03/25/14:16:48.223940,253,1648185408,223256898,map,680.79507158,113.629300335,0.0,0.0,-0.0,-0.996940528207,-0.0781638229481
2022/03/25/14:16:48.323960,254,1648185408,323253816,map,680.79507158,113.629300335,0.0,0.0,-0.0,-0.996940528207,-0.0781638229481
2022/03/25/14:16:48.423878,255,1648185408,423244760,map,680.79507158,113.629300335,0.0,0.0,-0.0,-0.996940528207,-0.0781638229481
2022/03/25/14:16:48.523806,256,1648185408,523188307,map,680.158748427,113.718090567,0.0,0.0,-0.0,-0.996851537867,-0.0792906769504
2022/03/25/14:16:48.623680,257,1648185408,623061874,map,680.158748427,113.718090567,0.0,0.0,-0.0,-0.996851537867,-0.0792906769504
2022/03/25/14:16:48.723734,258,1648185408,723197252,map,679.495911809,113.8068808,0.0,0.0,-0.0,-0.997181369971,-0.0750287637029
2022/03/25/14:16:48.823833,259,1648185408,823235865,map,679.495911809,113.8068808,0.0,0.0,-0.0,-0.997181369971,-0.0750287637029
2022/03/25/14:16:48.923824,260,1648185408,923215243,map,679.495911809,113.8068808,0.0,0.0,-0.0,-0.997181369971,-0.0750287637029
2022/03/25/14:16:49.023852,261,1648185409,23240204,map,678.841913013,113.895671033,0.0,0.0,-0.0,-0.99744576573,-0.071427896699
2022/03/25/14:16:49.123590,262,1648185409,123026602,map,678.841913013,113.895671033,0.0,0.0,-0.0,-0.99744576573,-0.071427896699
2022/03/25/14:16:49.223819,263,1648185409,223228719,map,678.196752037,113.995560044,0.0,0.0,-0.0,-0.997822164782,-0.0659615605518
2022/03/25/14:16:49.323841,264,1648185409,323214245,map,678.196752037,113.995560044,0.0,0.0,-0.0,-0.997822164782,-0.0659615605518
2022/03/25/14:16:49.423754,265,1648185409,423174609,map,678.196752037,113.995560044,0.0,0.0,-0.0,-0.997822164782,-0.0659615605518
2022/03/25/14:16:49.523742,266,1648185409,523158593,map,677.54275324,114.084350277,0.0,0.0,-0.0,-0.997559708012,-0.0698185430297
2022/03/25/14:16:49.623556,267,1648185409,623040884,map,677.54275324,114.084350277,0.0,0.0,-0.0,-0.997559708012,-0.0698185430297
2022/03/25/14:16:49.723720,268,1648185409,723173982,map,676.888754444,114.162041731,0.0,0.0,-0.0,-0.997810348539,-0.0661400661371
2022/03/25/14:16:49.823593,269,1648185409,823052146,map,676.888754444,114.162041731,0.0,0.0,-0.0,-0.997810348539,-0.0661400661371
2022/03/25/14:16:49.923787,270,1648185409,923222201,map,676.888754444,114.162041731,0.0,0.0,-0.0,-0.997810348539,-0.0661400661371
2022/03/25/14:16:50.023770,271,1648185410,23223713,map,676.234755647,114.250831963,0.0,0.0,-0.0,-0.998435415741,-0.055917086779
2022/03/25/14:16:50.123699,272,1648185410,123089087,map,676.234755647,114.250831963,0.0,0.0,-0.0,-0.998435415741,-0.055917086779
2022/03/25/14:16:50.223479,273,1648185410,223023400,map,675.571919029,114.328523417,0.0,0.0,-0.0,-0.997810336995,-0.0661402402879
2022/03/25/14:16:50.323486,274,1648185410,323026757,map,675.571919029,114.328523417,0.0,0.0,-0.0,-0.997810336995,-0.0661402402879
2022/03/25/14:16:50.423547,275,1648185410,423030361,map,675.571919029,114.328523417,0.0,0.0,-0.0,-0.997810336995,-0.0661402402879
2022/03/25/14:16:50.523406,276,1648185410,522942805,map,674.909082411,114.406214871,0.0,0.0,-0.0,-0.997562315042,-0.06978128408
2022/03/25/14:16:50.623662,277,1648185410,623097262,map,674.909082411,114.406214871,0.0,0.0,-0.0,-0.997562315042,-0.06978128408
2022/03/25/14:16:50.723829,278,1648185410,723272192,map,674.255083615,114.495005104,0.0,0.0,-0.0,-0.998098643185,-0.0616368272399
2022/03/25/14:16:50.823890,279,1648185410,823250726,map,674.255083615,114.495005104,0.0,0.0,-0.0,-0.998098643185,-0.0616368272399
2022/03/25/14:16:50.923815,280,1648185410,923160193,map,674.255083615,114.495005104,0.0,0.0,-0.0,-0.998098643185,-0.0616368272399
2022/03/25/14:16:51.023876,281,1648185411,23246685,map,673.592246997,114.561597778,0.0,0.0,-0.0,-0.997699288966,-0.0677947549364
2022/03/25/14:16:51.123906,282,1648185411,123251587,map,673.592246997,114.561597778,0.0,0.0,-0.0,-0.997699288966,-0.0677947549364
2022/03/25/14:16:51.223735,283,1648185411,223153798,map,672.964761665,114.66148679,0.0,0.0,-0.0,-0.997779901137,-0.066597814431
2022/03/25/14:16:51.323689,284,1648185411,323124282,map,672.964761665,114.66148679,0.0,0.0,-0.0,-0.997779901137,-0.066597814431
2022/03/25/14:16:51.423818,285,1648185411,423241437,map,672.964761665,114.66148679,0.0,0.0,-0.0,-0.997779901137,-0.066597814431
2022/03/25/14:16:51.523797,286,1648185411,523230476,map,672.354951976,114.750277023,0.0,0.0,-0.0,-0.996908673253,-0.0785690600261
2022/03/25/14:16:51.623591,287,1648185411,623040974,map,672.354951976,114.750277023,0.0,0.0,-0.0,-0.996908673253,-0.0785690600261
2022/03/25/14:16:51.723782,288,1648185411,723191376,map,671.753980109,114.827968477,0.0,0.0,-0.0,-0.998369723892,-0.0570779678642
2022/03/25/14:16:51.823833,289,1648185411,823222916,map,671.753980109,114.827968477,0.0,0.0,-0.0,-0.998369723892,-0.0570779678642
2022/03/25/14:16:51.924123,290,1648185411,923473045,map,671.753980109,114.827968477,0.0,0.0,-0.0,-0.998369723892,-0.0570779678642
2022/03/25/14:16:52.024084,291,1648185412,23470254,map,671.170683885,114.927857488,0.0,0.0,-0.0,-0.997069893244,-0.0764959344484
2022/03/25/14:16:52.123706,292,1648185412,123089683,map,671.170683885,114.927857488,0.0,0.0,-0.0,-0.997069893244,-0.0764959344484
2022/03/25/14:16:52.223727,293,1648185412,223209064,map,670.569712018,115.016647721,0.0,0.0,-0.0,-0.996510406545,-0.0834686147506
2022/03/25/14:16:52.323780,294,1648185412,323257079,map,670.569712018,115.016647721,0.0,0.0,-0.0,-0.996510406545,-0.0834686147506
2022/03/25/14:16:52.423521,295,1648185412,423213630,map,670.569712018,115.016647721,0.0,0.0,-0.0,-0.996510406545,-0.0834686147506
2022/03/25/14:16:52.523740,296,1648185412,523212759,map,669.951064507,115.105437954,0.0,0.0,-0.0,-0.997219770474,-0.0745166382432
2022/03/25/14:16:52.623843,297,1648185412,623255753,map,669.951064507,115.105437954,0.0,0.0,-0.0,-0.997219770474,-0.0745166382432
2022/03/25/14:16:52.723786,298,1648185412,723232514,map,669.341254819,115.216425745,0.0,0.0,-0.0,-0.995554027791,-0.0941922382632
2022/03/25/14:16:52.823808,299,1648185412,823248728,map,669.341254819,115.216425745,0.0,0.0,-0.0,-0.995554027791,-0.0941922382632
2022/03/25/14:16:52.923779,300,1648185412,923213545,map,669.341254819,115.216425745,0.0,0.0,-0.0,-0.995554027791,-0.0941922382632
2022/03/25/14:16:53.023782,301,1648185413,23241863,map,668.722607308,115.338512314,0.0,0.0,-0.0,-0.995972184996,-0.0896627387207
2022/03/25/14:16:53.123577,302,1648185413,123038740,map,668.722607308,115.338512314,0.0,0.0,-0.0,-0.995972184996,-0.0896627387207
2022/03/25/14:16:53.223701,303,1648185413,223191392,map,668.103959798,115.449500106,0.0,0.0,-0.0,-0.995830639836,-0.091221361339
2022/03/25/14:16:53.323753,304,1648185413,323235888,map,668.103959798,115.449500106,0.0,0.0,-0.0,-0.995830639836,-0.091221361339
2022/03/25/14:16:53.423882,305,1648185413,423247686,map,668.103959798,115.449500106,0.0,0.0,-0.0,-0.995830639836,-0.091221361339
2022/03/25/14:16:53.523468,306,1648185413,522936811,map,667.485312288,115.604883013,0.0,0.0,-0.0,-0.993742797025,-0.111692673715
2022/03/25/14:16:53.623473,307,1648185413,622933521,map,667.485312288,115.604883013,0.0,0.0,-0.0,-0.993742797025,-0.111692673715
2022/03/25/14:16:53.723553,308,1648185413,723035768,map,666.857826956,115.738068362,0.0,0.0,-0.0,-0.994944612704,-0.100425184347
2022/03/25/14:16:53.823834,309,1648185413,823252471,map,666.857826956,115.738068362,0.0,0.0,-0.0,-0.994944612704,-0.100425184347
2022/03/25/14:16:53.923800,310,1648185413,923252168,map,666.857826956,115.738068362,0.0,0.0,-0.0,-0.994944612704,-0.100425184347
2022/03/25/14:16:54.023901,311,1648185414,23265921,map,666.239179446,115.915648828,0.0,0.0,-0.0,-0.989746573896,-0.142834587763
2022/03/25/14:16:54.123903,312,1648185414,123251177,map,666.239179446,115.915648828,0.0,0.0,-0.0,-0.989746573896,-0.142834587763
2022/03/25/14:16:54.223882,313,1648185414,223249007,map,665.611694114,116.115426851,0.0,0.0,-0.0,-0.988774421194,-0.149416009824
2022/03/25/14:16:54.323676,314,1648185414,323062062,map,665.611694114,116.115426851,0.0,0.0,-0.0,-0.988774421194,-0.149416009824
2022/03/25/14:16:54.423602,315,1648185414,423049010,map,665.611694114,116.115426851,0.0,0.0,-0.0,-0.988774421194,-0.149416009824
2022/03/25/14:16:54.523600,316,1648185414,523055724,map,665.001884425,116.315204875,0.0,0.0,-0.0,-0.980427039777,-0.196882756164
2022/03/25/14:16:54.623586,317,1648185414,622958307,map,665.001884425,116.315204875,0.0,0.0,-0.0,-0.980427039777,-0.196882756164
2022/03/25/14:16:54.723539,318,1648185414,722998713,map,664.427426023,116.592674352,0.0,0.0,-0.0,-0.978149904926,-0.207900850151
2022/03/25/14:16:54.823583,319,1648185414,822988839,map,664.427426023,116.592674352,0.0,0.0,-0.0,-0.978149904926,-0.207900850151
2022/03/25/14:16:54.923905,320,1648185414,923308645,map,664.427426023,116.592674352,0.0,0.0,-0.0,-0.978149904926,-0.207900850151
2022/03/25/14:16:55.024008,321,1648185415,23285237,map,663.870643264,116.87014383,0.0,0.0,-0.0,-0.974342240658,-0.225071539891
2022/03/25/14:16:55.123784,322,1648185415,123075722,map,663.870643264,116.87014383,0.0,0.0,-0.0,-0.974342240658,-0.225071539891
2022/03/25/14:16:55.223958,323,1648185415,223252578,map,663.331536148,117.192008423,0.0,0.0,-0.0,-0.966788269812,-0.255578640252
2022/03/25/14:16:55.323725,324,1648185415,323171740,map,663.331536148,117.192008423,0.0,0.0,-0.0,-0.966788269812,-0.255578640252
2022/03/25/14:16:55.423782,325,1648185415,423245600,map,663.331536148,117.192008423,0.0,0.0,-0.0,-0.966788269812,-0.255578640252
2022/03/25/14:16:55.523815,326,1648185415,523344988,map,662.792429032,117.513873016,0.0,0.0,-0.0,-0.962582475327,-0.270988889427
2022/03/25/14:16:55.623515,327,1648185415,623046515,map,662.792429032,117.513873016,0.0,0.0,-0.0,-0.962582475327,-0.270988889427
2022/03/25/14:16:55.723672,328,1648185415,723233477,map,662.288673202,117.857935168,0.0,0.0,-0.0,-0.954893468911,-0.29694858651
2022/03/25/14:16:55.823625,329,1648185415,823115601,map,662.288673202,117.857935168,0.0,0.0,-0.0,-0.954893468911,-0.29694858651
2022/03/25/14:16:55.923774,330,1648185415,923238175,map,662.288673202,117.857935168,0.0,0.0,-0.0,-0.954893468911,-0.29694858651
2022/03/25/14:16:56.023761,331,1648185416,23250722,map,661.811430837,118.246392436,0.0,0.0,-0.0,-0.942704832175,-0.333627935572
2022/03/25/14:16:56.123786,332,1648185416,123248941,map,661.811430837,118.246392436,0.0,0.0,-0.0,-0.942704832175,-0.333627935572
2022/03/25/14:16:56.223731,333,1648185416,223216350,map,661.360701936,118.645948484,0.0,0.0,-0.0,-0.932514311701,-0.361133020469
2022/03/25/14:16:56.323750,334,1648185416,323238627,map,661.360701936,118.645948484,0.0,0.0,-0.0,-0.932514311701,-0.361133020469
2022/03/25/14:16:56.423719,335,1648185416,423204848,map,661.360701936,118.645948484,0.0,0.0,-0.0,-0.932514311701,-0.361133020469
2022/03/25/14:16:56.523742,336,1648185416,523251703,map,660.927648679,119.078800868,0.0,0.0,-0.0,-0.923393755341,-0.38385410327
2022/03/25/14:16:56.623675,337,1648185416,623013667,map,660.927648679,119.078800868,0.0,0.0,-0.0,-0.923393755341,-0.38385410327
2022/03/25/14:16:56.723706,338,1648185416,723054092,map,660.538784531,119.522752032,0.0,0.0,-0.0,-0.906189033269,-0.422872836657
2022/03/25/14:16:56.823880,339,1648185416,823235218,map,660.538784531,119.522752032,0.0,0.0,-0.0,-0.906189033269,-0.422872836657
2022/03/25/14:16:56.923910,340,1648185416,923227775,map,660.538784531,119.522752032,0.0,0.0,-0.0,-0.906189033269,-0.422872836657
2022/03/25/14:16:57.023899,341,1648185417,23240730,map,660.176433845,119.988900753,0.0,0.0,-0.0,-0.90701910142,-0.421089479397
2022/03/25/14:16:57.123921,342,1648185417,123252474,map,660.176433845,119.988900753,0.0,0.0,-0.0,-0.90701910142,-0.421089479397
2022/03/25/14:16:57.223881,343,1648185417,223254051,map,659.840596625,120.477247034,0.0,0.0,-0.0,-0.885063446034,-0.465470403457
2022/03/25/14:16:57.323666,344,1648185417,323117799,map,659.840596625,120.477247034,0.0,0.0,-0.0,-0.885063446034,-0.465470403457
2022/03/25/14:16:57.423757,345,1648185417,423243491,map,659.840596625,120.477247034,0.0,0.0,-0.0,-0.885063446034,-0.465470403457
2022/03/25/14:16:57.523691,346,1648185417,523213999,map,659.548948514,120.987790872,0.0,0.0,-0.0,-0.862702789412,-0.50571127844
2022/03/25/14:16:57.623444,347,1648185417,622930323,map,659.548948514,120.987790872,0.0,0.0,-0.0,-0.862702789412,-0.50571127844
2022/03/25/14:16:57.723504,348,1648185417,723042204,map,659.266138223,121.49833471,0.0,0.0,-0.0,-0.863614818196,-0.504152204985
2022/03/25/14:16:57.823492,349,1648185417,823030794,map,659.266138223,121.49833471,0.0,0.0,-0.0,-0.863614818196,-0.504152204985
2022/03/25/14:16:57.923606,350,1648185417,923072610,map,659.266138223,121.49833471,0.0,0.0,-0.0,-0.863614818196,-0.504152204985
2022/03/25/14:16:58.023519,351,1648185418,23053345,map,659.036354862,122.053273665,0.0,0.0,-0.0,-0.837107189886,-0.547038894998
2022/03/25/14:16:58.123440,352,1648185418,122927953,map,659.036354862,122.053273665,0.0,0.0,-0.0,-0.837107189886,-0.547038894998
2022/03/25/14:16:58.223655,353,1648185418,223210488,map,658.833084966,122.574916282,0.0,0.0,-0.0,-0.821352059358,-0.570421593725
2022/03/25/14:16:58.323737,354,1648185418,323243509,map,658.833084966,122.574916282,0.0,0.0,-0.0,-0.821352059358,-0.570421593725
2022/03/25/14:16:58.423954,355,1648185418,423429551,map,658.833084966,122.574916282,0.0,0.0,-0.0,-0.821352059358,-0.570421593725
2022/03/25/14:16:58.523731,356,1648185418,523249315,map,658.647490713,123.074361341,0.0,0.0,-0.0,-0.809096800287,-0.587675393194
2022/03/25/14:16:58.623788,357,1648185418,623250089,map,658.647490713,123.074361341,0.0,0.0,-0.0,-0.809096800287,-0.587675393194
2022/03/25/14:16:58.723705,358,1648185418,723232905,map,658.514923389,123.618201517,0.0,0.0,-0.0,-0.790080553713,-0.613003033144
2022/03/25/14:16:58.823409,359,1648185418,822969023,map,658.514923389,123.618201517,0.0,0.0,-0.0,-0.790080553713,-0.613003033144
2022/03/25/14:16:58.923804,360,1648185418,923242954,map,658.514923389,123.618201517,0.0,0.0,-0.0,-0.790080553713,-0.613003033144
2022/03/25/14:16:59.023774,361,1648185419,23240728,map,658.400031708,124.173140471,0.0,0.0,-0.0,-0.77393842038,-0.633260863673
2022/03/25/14:16:59.123648,362,1648185419,123071020,map,658.400031708,124.173140471,0.0,0.0,-0.0,-0.77393842038,-0.633260863673
2022/03/25/14:16:59.223818,363,1648185419,223248465,map,658.311653493,124.705881868,0.0,0.0,-0.0,-0.761796778731,-0.647816075684
2022/03/25/14:16:59.323743,364,1648185419,323193513,map,658.311653493,124.705881868,0.0,0.0,-0.0,-0.761796778731,-0.647816075684
2022/03/25/14:16:59.423784,365,1648185419,423258253,map,658.311653493,124.705881868,0.0,0.0,-0.0,-0.761796778731,-0.647816075684
2022/03/25/14:16:59.523785,366,1648185419,523215033,map,658.249788742,125.238623264,0.0,0.0,-0.0,-0.741358232279,-0.671109507779
